,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
20,20,20_0,COMPLETED,Sobol,GenerationStep_0,32.52790451049805,5536.83056640625,33.72747802734375,7180.5302734375,1.6825685898462932,1.6835945049921672,3.790345064798991,1211379.0,2207.782958984375,1.4178036451339722,0.45740532875061035,1.43934965133667,2319.25244140625,1.4050040245056152,1.447744369506836,99384.0,0.47138506174087524,0.12917822692543268,0.03220686316490173,0.17330841813236475,207,203,199,1.9263555104788004e-08,0.8595042606245363,0.9821375359554674,0.0997000065906712,leaky_relu
21,21,21_0,COMPLETED,Sobol,GenerationStep_0,26.546955108642578,4521.65771484375,27.603479385375977,5876.54443359375,1.6830355445543925,1.6837182601292928,3.777272669474284,550131.0,1561.5386962890625,1.1834380626678467,0.38191232085227966,1.2008142471313477,1644.3758544921875,1.176397442817688,1.2115634679794312,44526.0,0.39477965235710144,0.6709882346913218,0.5874350583180785,0.09751198813319206,267,77,30,0.00016956515237047525,0.7294783169310829,0.6071181382516817,0.22416474539139247,sigmoid
22,22,22_0,COMPLETED,BoTorch,GenerationStep_1,31.047937393188477,5283.9091796875,32.2549934387207,6866.85205078125,1.684201427300771,1.6823378205299377,3.8104488571484882,144435.0,2104.2060546875,1.3816276788711548,0.4458159804344177,1.4027643203735352,2211.82177734375,1.3705525398254395,1.4123588800430298,10904.0,0.4599297344684601,0.9792042795719955,0.13259600005117614,0.9273555020723825,70,67,8,0.45154956089777126,0.6394148263791068,0.8611785690348333,0.8323756139155192,sigmoid
23,23,23_0,COMPLETED,BoTorch,GenerationStep_1,32.379554748535156,5511.4609375,33.57959747314453,7149.02978515625,1.6772476752599081,1.6787444472312927,3.804110113779704,15219.0,2197.8642578125,1.4143644571304321,0.4563049376010895,1.4358748197555542,2308.97119140625,1.4017350673675537,1.4443888664245605,264.0,0.47029948234558105,0.8414449300889616,0.05656594929938952,0.9870735655686963,3,3,3,1.1032028240757267e-08,0.20846071166211413,0.649100534500028,0.22418669856702314,sigmoid
24,24,24_0,COMPLETED,BoTorch,GenerationStep_1,32.58789825439453,5547.0888671875,33.78728103637695,7193.26171875,1.6847866694132487,1.6776936054229736,3.806371482213338,318579.0,2212.048583984375,1.4192723035812378,0.4578760266304016,1.440834403038025,2323.669189453125,1.406401515007019,1.4491792917251587,25312.0,0.4718499481678009,0.9393614674848288,0.8671218171468539,0.7150905245426955,153,75,19,1.2830824751383237e-08,0.2793209826453259,0.2377027276467691,0.9501363895225372,leaky_relu
25,25,25_0,COMPLETED,BoTorch,GenerationStep_1,31.841114044189453,5419.37109375,33.043758392333984,7034.880859375,1.8033718784650168,1.64746253490448,3.802833791573842,115955.0,2161.001220703125,1.4015434980392456,0.45219922065734863,1.4229133129119873,2270.754150390625,1.3895375728607178,1.4318643808364868,8568.0,0.46624505519866943,0.4214379736503252,0.7590173486799668,0.6824355523949696,62,40,26,1.3888157080859996e-05,0.39992400421832114,0.652460066389646,0.5110643866701131,sigmoid
26,26,26_0,COMPLETED,BoTorch,GenerationStep_1,32.70355987548828,5566.8681640625,33.90251541137695,7217.81103515625,1.6824118892351787,1.6754380146662393,3.814933184782664,276147.0,2219.7705078125,1.4219434261322021,0.45873019099235535,1.443532943725586,2331.6689453125,1.4089363813400269,1.4517810344696045,21816.0,0.4726918637752533,0.2994323318139609,0.33702700018923,0.8431388076378348,153,55,18,1.513582730702982e-07,0.16713401317825496,0.9318892704273922,0.6767328765323628,relu
27,27,27_0,COMPLETED,BoTorch,GenerationStep_1,32.64690017700195,5557.18359375,33.84600067138672,7205.77197265625,1.6825430631637572,1.679315940539042,3.809551672140757,166067.0,2215.917236328125,1.4206150770187378,0.4583052098751068,1.4421906471252441,2327.6748046875,1.4076733589172363,1.4504846334457397,12704.0,0.47227221727371216,0.06945786034832449,0.833978780726715,0.08936902757385316,112,31,5,1.985179391515678e-07,0.7539954833252626,0.118973618801396,0.9750349291559308,leaky_relu
28,28,28_0,COMPLETED,BoTorch,GenerationStep_1,32.38151168823242,5511.79345703125,33.58176803588867,7149.490234375,1.6866734981536866,1.7322952032089234,16.642028001944222,805491.0,2198.023681640625,1.4144200086593628,0.45632246136665344,1.435930609703064,2309.140380859375,1.4017888307571411,1.4444445371627808,65697.0,0.4703173041343689,7.944527580144107e-07,0.999999999733195,5.538502659030524e-10,300,122,39,1.0000000017999983e-08,0.9999999889965958,0.9999999895697187,0.9999999888683561,leaky_relu
29,29,29_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,,,,,,,0.6034320624448576,0.9600111451713635,0.6399672083911768,288,242,229,0.5746954752063721,0.972431567595374,0.26589044549995694,0.46155349232880627,relu
30,30,30_0,COMPLETED,BoTorch,GenerationStep_1,32.78020477294922,5579.97802734375,33.97908401489258,7234.1201171875,1.6076600392659506,1.729403265317281,3.9460513830184936,548339.0,2224.962158203125,1.4237350225448608,0.4593036472797394,1.4453421831130981,2337.052001953125,1.4106403589248657,1.453529953956604,44357.0,0.47325798869132996,0.9999999999999991,0.9999999999999993,3.995706185394546e-15,275,78,8,1e-08,0.10000000000000699,0.10000000000000211,9.327269234141776e-15,swish
