,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
20,20,20_0,COMPLETED,Uniform,GenerationStep_0,25.617382049560547,4369.458984375,26.607847213745117,5664.87353515625,1.6764177560806275,1.6746103564898174,3.8241224249203998,927219.0,1286.572021484375,1.0818078517913818,0.3480546474456787,1.0945156812667847,1349.931884765625,1.0691263675689697,1.0985122919082642,75784.0,0.3578683137893677,0.5396219817036033,0.2971782704775282,0.23718093416030006,227,195,67,0.38822126089935644,0.6309956636510373,0.5772935972081036,0.9161910711852779,relu
21,21,21_0,COMPLETED,Uniform,GenerationStep_0,32.3769416809082,5511.0126953125,33.57694625854492,7148.46435546875,1.659392778078715,1.661277468999227,3.8122061053911844,276339.0,2197.6396484375,1.4142874479293823,0.4562796950340271,1.435795783996582,2308.740234375,1.4016613960266113,1.444313645362854,21836.0,0.4702748954296112,0.33263810449106557,0.3337653242385744,0.5403928892100186,103,102,29,1.5674737861125347e-08,0.963462945313001,0.8119634135823345,0.7774519976980794,relu
22,22,22_0,COMPLETED,Uniform,GenerationStep_0,32.54689025878906,5540.078125,33.7463493347168,7184.54638671875,1.6637835105260212,1.6670053839683532,3.80328825712204,1138995.0,2209.1884765625,1.4182870388031006,0.45756036043167114,1.4398384094238281,2320.70556640625,1.4054627418518066,1.448215365409851,93376.0,0.47153791785240173,0.8969053557875547,0.3053246585994501,0.8884373421481765,230,212,122,2.0999030787911246e-07,0.6182131535250663,0.30857206683285165,0.4600182970042638,swish
23,23,23_0,COMPLETED,Uniform,GenerationStep_0,32.393653869628906,5513.86865234375,33.593650817871094,7152.017578125,1.6819454113642374,1.6679439187049865,3.818514370918274,786099.0,2198.812744140625,1.4146937131881714,0.4564102292060852,1.4362072944641113,2309.954833984375,1.402047038078308,1.4447101354599,64096.0,0.4704032838344574,0.6468238481891292,0.5021455210486824,0.5492187672906441,222,180,34,6.591630692527863e-06,0.4364440967439298,0.3594424388060352,0.8582892133751805,swish
24,24,24_0,COMPLETED,Uniform,GenerationStep_0,32.53951644897461,5538.81787109375,33.73909378051758,7182.99365234375,1.7072407364845277,1.6552215774854024,3.8053149382273355,421875.0,2208.717529296875,1.4181216955184937,0.457507461309433,1.4396713972091675,2320.22314453125,1.4053075313568115,1.4480576515197754,33872.0,0.4714865982532501,0.5285891942675359,0.7263533267907121,0.4081537323334068,184,83,44,6.340482046535111e-08,0.13130992835416505,0.7785932009667194,0.9190013270685811,swish
25,25,25_0,COMPLETED,Uniform,GenerationStep_0,13.84652328491211,2367.6142578125,14.337010383605957,3052.111572265625,1.6783926010131835,1.666336194674174,3.7957223296165465,538227.0,412.191162109375,0.6211692690849304,0.19804422557353973,0.6257880926132202,427.7671203613281,0.6031166911125183,0.6187368035316467,43532.0,0.20069505274295807,0.5853597262955227,0.7335674190333197,0.7349189778207815,186,115,61,0.0010529166322154001,0.3652610584582494,0.8671276101526528,0.03887511426897005,swish
26,26,26_0,COMPLETED,Uniform,GenerationStep_0,32.35849380493164,5507.85546875,33.55863571166992,7144.56103515625,1.655636489391327,1.666495724519094,3.9760746200879415,748851.0,2196.4306640625,1.413867712020874,0.4561457335948944,1.4353724718093872,2307.486083984375,1.4012622833251953,1.4439043998718262,60998.0,0.4701424241065979,0.2554254227435704,0.5772889439488023,0.3850750443545238,214,141,95,1.2818706492335945e-05,0.5117471886230616,0.841334961012442,0.29830776706807866,swish
27,27,27_0,COMPLETED,Uniform,GenerationStep_0,32.742374420166016,5573.509765625,33.94148254394531,7226.1103515625,1.668336602052053,1.672372281551361,3.807216449578603,1070643.0,2222.441162109375,1.422865629196167,0.45902565121650696,1.444465160369873,2334.44970703125,1.4098166227340698,1.4526854753494263,87751.0,0.4729846715927124,0.30411816034606143,0.5677820404496287,0.25339288095425383,287,206,26,4.604744675857816e-08,0.358283833899789,0.21617757741427954,0.4598830306608844,relu
28,28,28_0,ABANDONED,Uniform,GenerationStep_0,,,,,,,,,,,,,,,,,,0.6819914077371702,0.4047433146019964,0.3189093268922689,227,203,183,0.30464598347644883,0.7473974742377596,0.11076260851728832,0.4784641321611712,swish
29,29,29_0,COMPLETED,Uniform,GenerationStep_0,32.62744903564453,5553.857421875,33.826744079589844,7201.66943359375,1.6517388939857482,1.6798028310139974,3.8087966442108154,1265715.0,2214.646728515625,1.4201735258102417,0.45816418528556824,1.4417442083358765,2326.36572265625,1.4072567224502563,1.450057029724121,103920.0,0.47213396430015564,0.47573879108677986,0.5217051421693646,0.3920587414903157,287,229,65,6.915611842766502e-08,0.6152842778115607,0.20419525568961777,0.689796848877207,swish
30,30,30_0,COMPLETED,Uniform,GenerationStep_0,32.530128479003906,5537.21044921875,33.72965621948242,7180.9873046875,1.655139728387197,1.6558073043823243,3.8037731607755023,1438707.0,2208.041259765625,1.4178904294967651,0.45743322372436523,1.4394375085830688,2319.51708984375,1.4050854444503784,1.447829008102417,118246.0,0.4714127480983734,0.17165250637488982,0.6708118072309726,0.40840057759378445,293,206,165,1.2606635523609024e-07,0.6947952104593116,0.9927891015674943,0.4468001617193868,swish
31,31,31_0,COMPLETED,Uniform,GenerationStep_0,32.30026626586914,5497.8994140625,33.500640869140625,7132.20654296875,1.6740615804990133,1.6794028083483379,3.7949881394704184,1012659.0,2192.47216796875,1.4124943017959595,0.45570626854896545,1.4339845180511475,2303.38330078125,1.3999567031860352,1.4425638914108276,82913.0,0.4697086811065674,0.5630946592455964,0.38287238866067463,0.9852394600108697,250,200,63,9.279964914682224e-07,0.6979231746885748,0.4638033792327133,0.9534461323936154,sigmoid
