,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,training_time,checkpoint_size,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
15,15,15_0,COMPLETED,Uniform,GenerationStep_0,32.408966064453125,5516.4892578125,33.60890579223633,7155.2685546875,1.7255680203437804,1.7300868233044941,2199.878662109375,1.4150627851486206,0.4565284848213196,1.4365803003311157,2311.057373046875,1.4023984670639038,1.445070743560791,86361.0,3.884696559111277,1054387.0,0.4705200493335724,0.819673293655235,0.9832033709113784,0.8018101531649714,220,208,109,4.299116668856426e-06,0.25709079581101035,0.11718124294625426,0.7213834192298262,relu
16,16,16_0,COMPLETED,Uniform,GenerationStep_0,32.64968490600586,5557.658203125,33.84888458251953,7206.38671875,1.7240031162897747,1.7336652716000875,2216.0810546875,1.4206713438034058,0.4583231508731842,1.4422470331192017,2327.849365234375,1.4077283143997192,1.4505412578582764,54640.0,3.923825192451477,672243.0,0.47229060530662537,0.25434685392724743,0.1743412120886395,0.6533490619397954,248,119,42,9.577862520604371e-07,0.4705929439009128,0.1942082017255669,0.15288469588496462,swish
17,17,17_0,COMPLETED,Uniform,GenerationStep_0,32.44373321533203,5522.43505859375,33.64356994628906,7162.6513671875,1.7389922976493835,1.722464875380198,2202.20947265625,1.4158689975738525,0.4567863643169403,1.437395453453064,2313.482666015625,1.403166651725769,1.4458597898483276,63220.0,3.8913076519966125,775667.0,0.470775306224823,0.8808631223695503,0.6387497769262489,0.6303707858195471,271,123,64,2.0944133922863978e-07,0.4053728141624203,0.6191610845668046,0.23557440727882933,leaky_relu
18,18,18_0,COMPLETED,Uniform,GenerationStep_0,26.358871459960938,4489.271484375,27.41278839111328,5835.921875,1.7380746444066366,1.7241264263788858,1563.3175048828125,1.1834609508514404,0.38197943568229675,1.2010297775268555,1646.3721923828125,1.176817774772644,1.2121398448944092,118650.0,3.974243112405141,1443827.0,0.3949691355228424,0.9370871133264064,0.8583779883028366,0.3172329024592323,240,220,210,0.00045191006444603464,0.5007531420857029,0.27879027978360715,0.632222652428579,leaky_relu
19,19,19_0,COMPLETED,Uniform,GenerationStep_0,12.761377334594727,2183.15576171875,13.035682678222656,2775.3349609375,1.7691208799680074,1.7602033933003745,353.1207275390625,0.581662654876709,0.18446330726146698,0.5846832394599915,363.01214599609375,0.5589033365249634,0.5732650756835938,65170.0,3.9715755224227904,798963.0,0.18542301654815674,0.29186650169203543,0.5970525557412233,0.10706227254699285,243,169,26,0.0013755654391035598,0.7672146442868925,0.2616199856931679,0.20515446693560657,leaky_relu
20,20,20_0,COMPLETED,Uniform,GenerationStep_0,32.445823669433594,5522.79443359375,33.64564895629883,7163.09765625,1.7256513039271038,1.7470200896263122,2202.3857421875,1.4159307479858398,0.4568064510822296,1.4374570846557617,2313.656982421875,1.403224229812622,1.4459177255630493,45834.0,3.9241238395373026,566067.0,0.47079432010650635,0.7800958979444408,0.7977046048677668,0.4131779406818258,243,105,6,2.3213073212493346e-06,0.3850181564499776,0.7655121810500461,0.18022926738087813,swish
21,21,21_0,COMPLETED,Uniform,GenerationStep_0,32.22505569458008,5485.0361328125,33.425743103027344,7116.25048828125,1.7260448455810546,1.7384193857510886,2187.358154296875,1.4107190370559692,0.45513778924942017,1.43218994140625,2298.08251953125,1.3982685804367065,1.440831184387207,20261.0,3.8978743592898053,257523.0,0.4691474735736847,0.41445341298700367,0.30996864691510573,0.38809652354324975,136,58,23,2.8713565907784488e-05,0.3389324949533457,0.7496356788884493,0.703765404739617,leaky_relu
22,22,22_0,COMPLETED,Uniform,GenerationStep_0,32.59272003173828,5547.9169921875,33.79209518432617,7194.2861328125,1.713980209827423,1.740856393178304,2212.294921875,1.4193615913391113,0.45790407061576843,1.4409236907958984,2323.9267578125,1.4064842462539673,1.4492642879486084,63330.0,3.9094937682151794,776883.0,0.47187742590904236,0.05637330429272003,0.6315133307199915,0.9529915464661972,221,165,54,3.0966805970918804e-06,0.5370033478421546,0.9566640230779879,0.8250173240687853,swish
23,23,23_0,COMPLETED,Uniform,GenerationStep_0,18.68863296508789,3191.3134765625,19.38491439819336,4126.92236328125,1.7333206137021382,1.6950455069541932,829.495361328125,0.8588699102401733,0.2766569256782532,0.8697741031646729,869.8897705078125,0.8510963916778564,0.8748648166656494,55019.0,3.8933446486790975,677299.0,0.2849973738193512,0.6836757494519156,0.73178056763754,0.2826366171264799,267,96,80,0.03269204844260241,0.4356660599264677,0.2791954360908846,0.635969701614867,leaky_relu
24,24,24_0,COMPLETED,Uniform,GenerationStep_0,17.287799835205078,2955.468017578125,17.847009658813477,3799.712158203125,1.7250378688176473,1.7231507897377014,698.353759765625,0.7911361455917358,0.2544252276420593,0.8004012703895569,728.8980712890625,0.7779879570007324,0.799353837966919,104732.0,3.9176504254341125,1275635.0,0.26007896661758423,0.514144537254643,0.052221020519539474,0.7076968695164844,262,233,96,7.404868329427647e-05,0.8704257849997045,0.4738171539050523,0.7033088912223373,relu
25,25,25_0,COMPLETED,Uniform,GenerationStep_0,32.446311950683594,5522.8740234375,33.646183013916016,7163.2080078125,1.7307242512702943,1.7242779930432637,2202.400146484375,1.4159353971481323,0.4568076431751251,1.4374628067016602,2313.6708984375,1.4032278060913086,1.4459218978881836,109068.0,3.9332773526509603,1327731.0,0.4707954227924347,0.564335146660497,0.7270009212038502,0.07492399922169435,264,251,85,2.429443897117625e-08,0.18412064319881605,0.9705182215293877,0.6053762715760704,relu
26,26,26_0,COMPLETED,Uniform,GenerationStep_0,29.190776824951172,4967.77099609375,30.34801483154297,6460.78857421875,1.7229130427042643,1.7318433801333109,1941.3780517578125,1.323359489440918,0.4270419478416443,1.343625545501709,2042.9710693359375,1.3145793676376343,1.3548061847686768,41460.0,3.8678430676460267,513587.0,0.4412839114665985,0.3681806017640422,0.3439658696492295,0.9054686763265061,254,69,48,0.2691107504994923,0.41009836834755686,0.20671379799965317,0.5212102535000267,leaky_relu
